time,hour,date,month,weekday,Price kWh,Price kWh t-1,Price kWh t-2,Price kWh t-3,Price kWh t+1,Price kWh t+2,Price kWh t+3,Predicted t+1,Predicted t+2,Predicted t+3,opt_charge
2023-01-01 03:00:00,3,2023-01-01,1,6,0.06789,0.07415,0.0783199999999999,0.08536,0.06192,0.06148,0.0616499999999999,0.0654525999999999,0.0638538,0.0684877999999999,True
2023-01-01 04:00:00,4,2023-01-01,1,6,0.06192,0.06789,0.07415,0.0783199999999999,0.06148,0.0616499999999999,0.0557,0.0575135999999999,0.0638378999999999,0.0695207999999999,False
2023-01-01 05:00:00,5,2023-01-01,1,6,0.06148,0.06192,0.06789,0.07415,0.0616499999999999,0.0557,0.06611,0.0630805,0.0678325999999999,0.0724326,False
2023-01-01 06:00:00,6,2023-01-01,1,6,0.0616499999999999,0.06148,0.06192,0.06789,0.0557,0.06611,0.07587,0.0644626,0.0680276999999999,0.0714602,False
2023-01-01 07:00:00,7,2023-01-01,1,6,0.0557,0.0616499999999999,0.06148,0.06192,0.06611,0.07587,0.08527,0.0538365999999999,0.0548865999999999,0.0585294999999999,False
2023-01-01 08:00:00,8,2023-01-01,1,6,0.06611,0.0557,0.0616499999999999,0.06148,0.07587,0.08527,0.09272,0.0713706,0.0738463,0.0754711,False
2023-01-01 09:00:00,9,2023-01-01,1,6,0.07587,0.06611,0.0557,0.0616499999999999,0.08527,0.09272,0.0958799999999999,0.0820528999999999,0.0728365,0.0724426999999999,False
2023-01-01 10:00:00,10,2023-01-01,1,6,0.08527,0.07587,0.06611,0.0557,0.09272,0.0958799999999999,0.09837,0.096077,0.0904765999999999,0.0797516999999999,False
2023-01-01 11:00:00,11,2023-01-01,1,6,0.09272,0.08527,0.07587,0.06611,0.0958799999999999,0.09837,0.09752,0.0933184,0.0918288999999999,0.0850950999999999,False
2023-01-01 12:00:00,12,2023-01-01,1,6,0.0958799999999999,0.09272,0.08527,0.07587,0.09837,0.09752,0.09865,0.0979815,0.0948606,0.0963493,False
2023-01-01 13:00:00,13,2023-01-01,1,6,0.09837,0.0958799999999999,0.09272,0.08527,0.09752,0.09865,0.10088,0.0992566999999999,0.1005110999999999,0.1053376,False
2023-01-01 14:00:00,14,2023-01-01,1,6,0.09752,0.09837,0.0958799999999999,0.09272,0.09865,0.10088,0.10137,0.097746,0.1002325,0.1027492,False
2023-01-01 15:00:00,15,2023-01-01,1,6,0.09865,0.09752,0.09837,0.0958799999999999,0.10088,0.10137,0.10069,0.0991361999999999,0.1011913999999999,0.1018189,False
2023-01-01 16:00:00,16,2023-01-01,1,6,0.10088,0.09865,0.09752,0.09837,0.10137,0.10069,0.09944,0.1018879999999999,0.1026672,0.1022572999999999,False
2023-01-01 17:00:00,17,2023-01-01,1,6,0.10137,0.10088,0.09865,0.09752,0.10069,0.09944,0.0963499999999999,0.1008048999999999,0.0998593,0.0966662999999999,False
2023-01-01 18:00:00,18,2023-01-01,1,6,0.10069,0.10137,0.10088,0.09865,0.09944,0.0963499999999999,0.0949899999999999,0.0992453999999999,0.0970654999999999,0.0949241999999999,False
2023-01-01 19:00:00,19,2023-01-01,1,6,0.09944,0.10069,0.10137,0.10088,0.0963499999999999,0.0949899999999999,0.09314,0.0983447999999999,0.0967743999999999,0.0948210999999999,False
2023-01-01 20:00:00,20,2023-01-01,1,6,0.0963499999999999,0.09944,0.10069,0.10137,0.0949899999999999,0.09314,0.0922,0.0942573999999999,0.0912566999999999,0.0896090999999999,False
2023-01-01 21:00:00,21,2023-01-01,1,6,0.0949899999999999,0.0963499999999999,0.09944,0.10069,0.09314,0.0922,0.10022,0.0934281999999999,0.0905968999999999,0.0916075999999999,False
2023-01-01 22:00:00,22,2023-01-01,1,6,0.09314,0.0949899999999999,0.0963499999999999,0.09944,0.0922,0.10022,0.09994,0.0909251999999999,0.0908129,0.0898554999999999,False
2023-01-01 23:00:00,23,2023-01-01,1,6,0.0922,0.09314,0.0949899999999999,0.0963499999999999,0.10022,0.09994,0.09924,0.0920128,0.0856490999999999,0.0853733999999999,False
2023-01-02 00:00:00,0,2023-01-02,1,0,0.10022,0.0922,0.09314,0.0949899999999999,0.09994,0.09924,0.09809,0.1013501999999999,0.1019952999999999,0.0930687,False
2023-01-02 01:00:00,1,2023-01-02,1,0,0.09994,0.10022,0.0922,0.09314,0.09924,0.09809,0.10036,0.1003047,0.0988342999999999,0.0988163000000001,False
2023-01-02 02:00:00,2,2023-01-02,1,0,0.09924,0.09994,0.10022,0.0922,0.09809,0.10036,0.09915,0.0997285999999999,0.103273,0.1045661,True
2023-01-02 03:00:00,3,2023-01-02,1,0,0.09809,0.09924,0.09994,0.10022,0.10036,0.09915,0.10898,0.0963895999999999,0.1038316999999999,0.1088936999999999,False
2023-01-02 04:00:00,4,2023-01-02,1,0,0.10036,0.09809,0.09924,0.09994,0.09915,0.10898,0.1245,0.1038222,0.1100728999999999,0.1284628,False
2023-01-02 05:00:00,5,2023-01-02,1,0,0.09915,0.10036,0.09809,0.09924,0.10898,0.1245,0.13046,0.1014234999999999,0.1092017999999999,0.1243663999999999,False
2023-01-02 06:00:00,6,2023-01-02,1,0,0.10898,0.09915,0.10036,0.09809,0.1245,0.13046,0.13375,0.1261016,0.1294102999999999,0.1447349999999999,False
2023-01-02 07:00:00,7,2023-01-02,1,0,0.1245,0.10898,0.09915,0.10036,0.13046,0.13375,0.13449,0.1344000999999999,0.1388009999999999,0.1367659999999998,False
2023-01-02 08:00:00,8,2023-01-02,1,0,0.13046,0.1245,0.10898,0.09915,0.13375,0.13449,0.1344,0.1269184999999999,0.1221600999999999,0.11853,False
2023-01-02 09:00:00,9,2023-01-02,1,0,0.13375,0.13046,0.1245,0.10898,0.13449,0.1344,0.13829,0.1259042999999999,0.1236830999999999,0.1155789,False
2023-01-02 10:00:00,10,2023-01-02,1,0,0.13449,0.13375,0.13046,0.1245,0.1344,0.13829,0.14022,0.1241794,0.1248749,0.1181544,False
2023-01-02 11:00:00,11,2023-01-02,1,0,0.1344,0.13449,0.13375,0.13046,0.13829,0.14022,0.14672,0.1241475,0.1244078,0.1181678999999999,False
2023-01-02 12:00:00,12,2023-01-02,1,0,0.13829,0.1344,0.13449,0.13375,0.14022,0.14672,0.15022,0.1369305999999999,0.1399582999999998,0.1327086999999999,False
2023-01-02 13:00:00,13,2023-01-02,1,0,0.14022,0.13829,0.1344,0.13449,0.14672,0.15022,0.15449,0.137037,0.1406122999999999,0.1482522999999999,False
2023-01-02 14:00:00,14,2023-01-02,1,0,0.14672,0.14022,0.13829,0.1344,0.15022,0.15449,0.16029,0.1491653999999999,0.1521908999999998,0.1575706,False
2023-01-02 15:00:00,15,2023-01-02,1,0,0.15022,0.14672,0.14022,0.13829,0.15449,0.16029,0.1641699999999999,0.1544110999999998,0.1577447999999999,0.1586923000000001,False
2023-01-02 16:00:00,16,2023-01-02,1,0,0.15449,0.15022,0.14672,0.14022,0.16029,0.1641699999999999,0.15493,0.1587275999999999,0.161388,0.1644638,False
2023-01-02 17:00:00,17,2023-01-02,1,0,0.16029,0.15449,0.15022,0.14672,0.1641699999999999,0.15493,0.14488,0.1604971,0.1630468,0.1537019,False
2023-01-02 18:00:00,18,2023-01-02,1,0,0.1641699999999999,0.16029,0.15449,0.15022,0.15493,0.14488,0.13465,0.1588681999999999,0.1562313000000001,0.1459315,False
2023-01-02 19:00:00,19,2023-01-02,1,0,0.15493,0.1641699999999999,0.16029,0.15449,0.14488,0.13465,0.12924,0.1511248999999999,0.1413015,0.131453,False
2023-01-02 20:00:00,20,2023-01-02,1,0,0.14488,0.15493,0.1641699999999999,0.16029,0.13465,0.12924,0.1207999999999999,0.1310913999999999,0.1253632999999999,0.1194711999999999,False
2023-01-02 21:00:00,21,2023-01-02,1,0,0.13465,0.14488,0.15493,0.1641699999999999,0.12924,0.1207999999999999,0.11366,0.1210284999999999,0.1266847,0.1325512999999999,False
2023-01-02 22:00:00,22,2023-01-02,1,0,0.12924,0.13465,0.14488,0.15493,0.1207999999999999,0.11366,0.10575,0.1228196999999999,0.1255171,0.1259036999999999,False
2023-01-02 23:00:00,23,2023-01-02,1,0,0.1207999999999999,0.12924,0.13465,0.14488,0.11366,0.10575,0.10434,0.1172036999999999,0.1125652,0.111169,False
2023-01-03 00:00:00,0,2023-01-03,1,1,0.11366,0.1207999999999999,0.12924,0.13465,0.10575,0.10434,0.10154,0.1070760999999999,0.1056623999999999,0.1081076999999999,False
2023-01-03 01:00:00,1,2023-01-03,1,1,0.10575,0.11366,0.1207999999999999,0.12924,0.10434,0.10154,0.10076,0.0972466,0.0864127,0.0951775,False
2023-01-03 02:00:00,2,2023-01-03,1,1,0.10434,0.10575,0.11366,0.1207999999999999,0.10154,0.10076,0.10859,0.0996746,0.1022146,0.1089682999999999,True
2023-01-03 03:00:00,3,2023-01-03,1,1,0.10154,0.10434,0.10575,0.11366,0.10076,0.10859,0.11951,0.1009255,0.1046022999999999,0.1155205999999999,False
2023-01-03 04:00:00,4,2023-01-03,1,1,0.10076,0.10154,0.10434,0.10575,0.10859,0.11951,0.13297,0.1024351999999999,0.1071136999999998,0.1179496999999999,False
2023-01-03 05:00:00,5,2023-01-03,1,1,0.10859,0.10076,0.10154,0.10434,0.11951,0.13297,0.14146,0.1205318999999999,0.1255215,0.1388649999999999,False
2023-01-03 06:00:00,6,2023-01-03,1,1,0.11951,0.10859,0.10076,0.10154,0.13297,0.14146,0.14381,0.1262556999999999,0.1479671,0.1563297999999999,False
2023-01-03 07:00:00,7,2023-01-03,1,1,0.13297,0.11951,0.10859,0.10076,0.14146,0.14381,0.14528,0.1507805999999999,0.1604303999999999,0.1292766,False
2023-01-03 08:00:00,8,2023-01-03,1,1,0.14146,0.13297,0.11951,0.10859,0.14381,0.14528,0.14787,0.1409001,0.1399084999999999,0.1341460999999999,False
2023-01-03 09:00:00,9,2023-01-03,1,1,0.14381,0.14146,0.13297,0.11951,0.14528,0.14787,0.14406,0.1385787,0.1314705999999999,0.1296089999999999,False
2023-01-03 10:00:00,10,2023-01-03,1,1,0.14528,0.14381,0.14146,0.13297,0.14787,0.14406,0.14161,0.143355,0.1365376,0.1303194999999998,False
2023-01-03 11:00:00,11,2023-01-03,1,1,0.14787,0.14528,0.14381,0.14146,0.14406,0.14161,0.14333,0.1450354999999998,0.1363179999999999,0.1318343999999998,False
2023-01-03 12:00:00,12,2023-01-03,1,1,0.14406,0.14787,0.14528,0.14381,0.14161,0.14333,0.1480699999999999,0.1377020999999999,0.135018,0.1300162999999999,False
2023-01-03 13:00:00,13,2023-01-03,1,1,0.14161,0.14406,0.14787,0.14528,0.14333,0.1480699999999999,0.14728,0.1376702,0.1392752999999998,0.1468920999999999,False
2023-01-03 14:00:00,14,2023-01-03,1,1,0.14333,0.14161,0.14406,0.14787,0.1480699999999999,0.14728,0.14981,0.1422633999999999,0.1421973999999999,0.1509932999999999,False
2023-01-03 15:00:00,15,2023-01-03,1,1,0.1480699999999999,0.14333,0.14161,0.14406,0.14728,0.14981,0.14894,0.1477464999999999,0.1497127999999999,0.1610367000000001,False
2023-01-03 16:00:00,16,2023-01-03,1,1,0.14728,0.1480699999999999,0.14333,0.14161,0.14981,0.14894,0.14296,0.1449832999999999,0.1613071,0.1665495000000001,False
2023-01-03 17:00:00,17,2023-01-03,1,1,0.14981,0.14728,0.1480699999999999,0.14333,0.14894,0.14296,0.13557,0.1547944999999999,0.155644,0.1546084000000001,False
2023-01-03 18:00:00,18,2023-01-03,1,1,0.14894,0.14981,0.14728,0.1480699999999999,0.14296,0.13557,0.12304,0.1424446,0.1432075,0.1454815,False
2023-01-03 19:00:00,19,2023-01-03,1,1,0.14296,0.14894,0.14981,0.14728,0.13557,0.12304,0.11322,0.1365645999999999,0.1379461,0.1307828999999999,False
2023-01-03 20:00:00,20,2023-01-03,1,1,0.13557,0.14296,0.14894,0.14981,0.12304,0.11322,0.09461,0.1242608999999999,0.1302108,0.1306168999999999,False
2023-01-03 21:00:00,21,2023-01-03,1,1,0.12304,0.13557,0.14296,0.14894,0.11322,0.09461,0.08587,0.1220754999999999,0.1172791,0.1127943,False
2023-01-03 22:00:00,22,2023-01-03,1,1,0.11322,0.12304,0.13557,0.14296,0.09461,0.08587,0.07953,0.1066701999999999,0.1046020999999999,0.0985286999999999,False
2023-01-03 23:00:00,23,2023-01-03,1,1,0.09461,0.11322,0.12304,0.13557,0.08587,0.07953,0.06751,0.0718306,0.0702285,0.0758162,False
2023-01-04 00:00:00,0,2023-01-04,1,2,0.08587,0.09461,0.11322,0.12304,0.07953,0.06751,0.0669,0.0841432,0.077212,0.0747999999999999,False
2023-01-04 01:00:00,1,2023-01-04,1,2,0.07953,0.08587,0.09461,0.11322,0.06751,0.0669,0.0691,0.0764357999999999,0.0720579,0.0706259999999999,False
2023-01-04 02:00:00,2,2023-01-04,1,2,0.06751,0.07953,0.08587,0.09461,0.0669,0.0691,0.07633,0.0626427,0.0593239,0.072911,True
2023-01-04 03:00:00,3,2023-01-04,1,2,0.0669,0.06751,0.07953,0.08587,0.0691,0.07633,0.08025,0.0652414999999999,0.0740502999999999,0.0902934999999999,False
2023-01-04 04:00:00,4,2023-01-04,1,2,0.0691,0.0669,0.06751,0.07953,0.07633,0.08025,0.09325,0.0719606999999999,0.0791996,0.0847536,False
2023-01-04 05:00:00,5,2023-01-04,1,2,0.07633,0.0691,0.0669,0.06751,0.08025,0.09325,0.10013,0.0855272999999999,0.0894877,0.0913443999999999,False
2023-01-04 06:00:00,6,2023-01-04,1,2,0.08025,0.07633,0.0691,0.0669,0.09325,0.10013,0.10721,0.0833098,0.0887736,0.0876394,False
2023-01-04 07:00:00,7,2023-01-04,1,2,0.09325,0.08025,0.07633,0.0691,0.10013,0.10721,0.10782,0.1039369999999999,0.1098248,0.1002233999999999,False
2023-01-04 08:00:00,8,2023-01-04,1,2,0.10013,0.09325,0.08025,0.07633,0.10721,0.10782,0.10771,0.1052920999999999,0.1043245999999999,0.0951158,False
2023-01-04 09:00:00,9,2023-01-04,1,2,0.10721,0.10013,0.09325,0.08025,0.10782,0.10771,0.1056599999999999,0.1058825999999999,0.1099806,0.1074119,False
2023-01-04 10:00:00,10,2023-01-04,1,2,0.10782,0.10721,0.10013,0.09325,0.10771,0.1056599999999999,0.10448,0.1070922,0.1049178999999999,0.0993866,False
2023-01-04 11:00:00,11,2023-01-04,1,2,0.10771,0.10782,0.10721,0.10013,0.1056599999999999,0.10448,0.10329,0.1080935999999999,0.1060987999999999,0.1010323999999999,False
2023-01-04 12:00:00,12,2023-01-04,1,2,0.1056599999999999,0.10771,0.10782,0.10721,0.10448,0.10329,0.10542,0.1044745999999999,0.1023265,0.1006312999999999,False
2023-01-04 13:00:00,13,2023-01-04,1,2,0.10448,0.1056599999999999,0.10771,0.10782,0.10329,0.10542,0.10748,0.1030368,0.1045567999999999,0.1091737999999999,False
2023-01-04 14:00:00,14,2023-01-04,1,2,0.10329,0.10448,0.1056599999999999,0.10771,0.10542,0.10748,0.10862,0.1028337,0.1061309999999999,0.1090934999999999,False
2023-01-04 15:00:00,15,2023-01-04,1,2,0.10542,0.10329,0.10448,0.1056599999999999,0.10748,0.10862,0.10521,0.1068855999999999,0.1102417999999999,0.1099313999999999,False
2023-01-04 16:00:00,16,2023-01-04,1,2,0.10748,0.10542,0.10329,0.10448,0.10862,0.10521,0.10248,0.1103520999999999,0.1123386999999999,0.1076500999999999,False
2023-01-04 17:00:00,17,2023-01-04,1,2,0.10862,0.10748,0.10542,0.10329,0.10521,0.10248,0.0989599999999999,0.1092055,0.1097511,0.1041636999999999,False
2023-01-04 18:00:00,18,2023-01-04,1,2,0.10521,0.10862,0.10748,0.10542,0.10248,0.0989599999999999,0.09891,0.1029601999999999,0.0995868999999999,0.0981945,False
2023-01-04 19:00:00,19,2023-01-04,1,2,0.10248,0.10521,0.10862,0.10748,0.0989599999999999,0.09891,0.08857,0.1007752,0.0983483,0.0969593,False
2023-01-04 20:00:00,20,2023-01-04,1,2,0.0989599999999999,0.10248,0.10521,0.10862,0.09891,0.08857,0.08218,0.0989514999999999,0.0957802999999999,0.0961155999999999,False
2023-01-04 21:00:00,21,2023-01-04,1,2,0.09891,0.0989599999999999,0.10248,0.10521,0.08857,0.08218,0.0762999999999999,0.0984889,0.0962752999999999,0.0981353999999998,False
2023-01-04 22:00:00,22,2023-01-04,1,2,0.08857,0.09891,0.0989599999999999,0.10248,0.08218,0.0762999999999999,0.07271,0.0835442999999999,0.0831573999999999,0.0792224,False
2023-01-04 23:00:00,23,2023-01-04,1,2,0.08218,0.08857,0.09891,0.0989599999999999,0.0762999999999999,0.07271,0.07208,0.0811562999999999,0.0785399999999999,0.0775966999999999,False
2023-01-05 00:00:00,0,2023-01-05,1,3,0.0762999999999999,0.08218,0.08857,0.09891,0.07271,0.07208,0.06812,0.0728708999999999,0.0711925,0.0686675999999999,False
2023-01-05 01:00:00,1,2023-01-05,1,3,0.07271,0.0762999999999999,0.08218,0.08857,0.07208,0.06812,0.07482,0.0712084999999999,0.0672392,0.0682461,False
2023-01-05 02:00:00,2,2023-01-05,1,3,0.07208,0.07271,0.0762999999999999,0.08218,0.06812,0.07482,0.07973,0.0722994999999999,0.0719243,0.0752327,True
2023-01-05 03:00:00,3,2023-01-05,1,3,0.06812,0.07208,0.07271,0.0762999999999999,0.07482,0.07973,0.09154,0.0663023999999999,0.0696706,0.0837497,False
2023-01-05 04:00:00,4,2023-01-05,1,3,0.07482,0.06812,0.07208,0.07271,0.07973,0.09154,0.10328,0.0794529999999999,0.0868227999999999,0.0915675,False
2023-01-05 05:00:00,5,2023-01-05,1,3,0.07973,0.07482,0.06812,0.07208,0.09154,0.10328,0.10564,0.0837696999999999,0.0883989999999999,0.0917106,False
2023-01-05 06:00:00,6,2023-01-05,1,3,0.09154,0.07973,0.07482,0.06812,0.10328,0.10564,0.11101,0.0929898,0.1025194999999999,0.1061486999999999,False
2023-01-05 07:00:00,7,2023-01-05,1,3,0.10328,0.09154,0.07973,0.07482,0.10564,0.11101,0.1157,0.1119411,0.1102322,0.1107232999999999,False
2023-01-05 08:00:00,8,2023-01-05,1,3,0.10564,0.10328,0.09154,0.07973,0.11101,0.1157,0.11875,0.1057771,0.1076877999999999,0.1022164,False
2023-01-05 09:00:00,9,2023-01-05,1,3,0.11101,0.10564,0.10328,0.09154,0.1157,0.11875,0.11642,0.1153932999999999,0.111955,0.1088961,False
2023-01-05 10:00:00,10,2023-01-05,1,3,0.1157,0.11101,0.10564,0.10328,0.11875,0.11642,0.11793,0.1166689,0.1174598,0.1133997,False
2023-01-05 11:00:00,11,2023-01-05,1,3,0.11875,0.1157,0.11101,0.10564,0.11642,0.11793,0.12222,0.1207046,0.1196975999999999,0.1150034,False
2023-01-05 12:00:00,12,2023-01-05,1,3,0.11642,0.11875,0.1157,0.11101,0.11793,0.12222,0.12712,0.1154223,0.1153555999999999,0.1117428,False
2023-01-05 13:00:00,13,2023-01-05,1,3,0.11793,0.11642,0.11875,0.1157,0.12222,0.12712,0.13503,0.1197253,0.1208359999999999,0.12154,False
2023-01-05 14:00:00,14,2023-01-05,1,3,0.12222,0.11793,0.11642,0.11875,0.12712,0.13503,0.14768,0.1246507999999999,0.1240434,0.1197979,False
2023-01-05 15:00:00,15,2023-01-05,1,3,0.12712,0.12222,0.11793,0.11642,0.13503,0.14768,0.14758,0.1309362999999999,0.1305298,0.1314714,False
2023-01-05 16:00:00,16,2023-01-05,1,3,0.13503,0.12712,0.12222,0.11793,0.14768,0.14758,0.13665,0.1360637,0.1525809999999999,0.1557875999999998,False
2023-01-05 17:00:00,17,2023-01-05,1,3,0.14768,0.13503,0.12712,0.12222,0.14758,0.13665,0.1274,0.1569170999999998,0.1562308999999999,0.1511278000000001,False
2023-01-05 18:00:00,18,2023-01-05,1,3,0.14758,0.14768,0.13503,0.12712,0.13665,0.1274,0.12104,0.1474492,0.1503459999999999,0.1503380000000001,False
2023-01-05 19:00:00,19,2023-01-05,1,3,0.13665,0.14758,0.14768,0.13503,0.1274,0.12104,0.11552,0.1219217999999999,0.1285093999999999,0.1243718999999999,False
2023-01-05 20:00:00,20,2023-01-05,1,3,0.1274,0.13665,0.14758,0.14768,0.12104,0.11552,0.1052,0.1220377,0.1191634999999999,0.1169619,False
2023-01-05 21:00:00,21,2023-01-05,1,3,0.12104,0.1274,0.13665,0.14758,0.11552,0.1052,0.09187,0.1175576999999999,0.1111920999999999,0.1117773,False
2023-01-05 22:00:00,22,2023-01-05,1,3,0.11552,0.12104,0.1274,0.13665,0.1052,0.09187,0.08764,0.1138903,0.1099366,0.1086639,False
2023-01-05 23:00:00,23,2023-01-05,1,3,0.1052,0.11552,0.12104,0.1274,0.09187,0.08764,0.08434,0.0945144,0.0924488,0.0955547999999999,False
2023-01-06 00:00:00,0,2023-01-06,1,4,0.09187,0.1052,0.11552,0.12104,0.08764,0.08434,0.07486,0.0750694999999999,0.0832682999999999,0.0855225999999999,False
2023-01-06 01:00:00,1,2023-01-06,1,4,0.08764,0.09187,0.1052,0.11552,0.08434,0.07486,0.07513,0.0868583999999999,0.0844666999999999,0.0845924,False
2023-01-06 02:00:00,2,2023-01-06,1,4,0.08434,0.08764,0.09187,0.1052,0.07486,0.07513,0.07625,0.083221,0.0866396999999999,0.0892953,True
2023-01-06 03:00:00,3,2023-01-06,1,4,0.07486,0.08434,0.08764,0.09187,0.07513,0.07625,0.08697,0.063226,0.0698726,0.0819699999999999,False
2023-01-06 04:00:00,4,2023-01-06,1,4,0.07513,0.07486,0.08434,0.08764,0.07625,0.08697,0.09477,0.0741547999999999,0.0824669999999999,0.0865686,False
2023-01-06 05:00:00,5,2023-01-06,1,4,0.07625,0.07513,0.07486,0.08434,0.08697,0.09477,0.1032,0.0793783,0.0840002999999999,0.0874333999999999,False
2023-01-06 06:00:00,6,2023-01-06,1,4,0.08697,0.07625,0.07513,0.07486,0.09477,0.1032,0.1041899999999999,0.0942968999999999,0.0977987,0.1004682999999999,False
2023-01-06 07:00:00,7,2023-01-06,1,4,0.09477,0.08697,0.07625,0.07513,0.1032,0.1041899999999999,0.10203,0.1023270999999998,0.1087471999999999,0.106064,False
2023-01-06 08:00:00,8,2023-01-06,1,4,0.1032,0.09477,0.08697,0.07625,0.1041899999999999,0.10203,0.10254,0.1043543999999999,0.1014193999999999,0.1013335999999999,False
2023-01-06 09:00:00,9,2023-01-06,1,4,0.1041899999999999,0.1032,0.09477,0.08697,0.10203,0.10254,0.10306,0.1038678,0.1039220999999999,0.1020486999999999,False
2023-01-06 10:00:00,10,2023-01-06,1,4,0.10203,0.1041899999999999,0.1032,0.09477,0.10254,0.10306,0.10095,0.1015364,0.1011796,0.1002011,False
2023-01-06 11:00:00,11,2023-01-06,1,4,0.10254,0.10203,0.1041899999999999,0.1032,0.10306,0.10095,0.10325,0.1035296,0.1025739999999999,0.1014285999999999,False
2023-01-06 12:00:00,12,2023-01-06,1,4,0.10306,0.10254,0.10203,0.1041899999999999,0.10095,0.10325,0.1076599999999999,0.102979,0.101918,0.1016337999999999,False
2023-01-06 13:00:00,13,2023-01-06,1,4,0.10095,0.10306,0.10254,0.10203,0.10325,0.1076599999999999,0.11133,0.1009085,0.1013289,0.1040571999999999,False
2023-01-06 14:00:00,14,2023-01-06,1,4,0.10325,0.10095,0.10306,0.10254,0.1076599999999999,0.11133,0.12068,0.1036773,0.1061779999999999,0.1053525999999999,False
2023-01-06 15:00:00,15,2023-01-06,1,4,0.1076599999999999,0.10325,0.10095,0.10306,0.11133,0.12068,0.11765,0.1118101,0.1110906999999999,0.1078685999999999,False
2023-01-06 16:00:00,16,2023-01-06,1,4,0.11133,0.1076599999999999,0.10325,0.10095,0.12068,0.11765,0.11514,0.1131756,0.1127127,0.1109556999999999,False
2023-01-06 17:00:00,17,2023-01-06,1,4,0.12068,0.11133,0.1076599999999999,0.10325,0.11765,0.11514,0.11037,0.1280826,0.1269965,0.1119001999999999,False
2023-01-06 18:00:00,18,2023-01-06,1,4,0.11765,0.12068,0.11133,0.1076599999999999,0.11514,0.11037,0.10526,0.1138942,0.1106243999999999,0.1067044,False
2023-01-06 19:00:00,19,2023-01-06,1,4,0.11514,0.11765,0.12068,0.11133,0.11037,0.10526,0.10321,0.1125710999999999,0.1102307999999999,0.1045669999999999,False
2023-01-06 20:00:00,20,2023-01-06,1,4,0.11037,0.11514,0.11765,0.12068,0.10526,0.10321,0.09958,0.1060884999999999,0.101678,0.0992050999999999,False
2023-01-06 21:00:00,21,2023-01-06,1,4,0.10526,0.11037,0.11514,0.11765,0.10321,0.09958,0.0929099999999999,0.0991616999999999,0.1012395,0.0976177999999999,False
2023-01-06 22:00:00,22,2023-01-06,1,4,0.10321,0.10526,0.11037,0.11514,0.09958,0.0929099999999999,0.08519,0.1010784,0.0971568,0.0944764999999999,False
2023-01-06 23:00:00,23,2023-01-06,1,4,0.09958,0.10321,0.10526,0.11037,0.0929099999999999,0.08519,0.08341,0.0990066999999999,0.0954451999999999,0.0959087999999999,False
2023-01-07 00:00:00,0,2023-01-07,1,5,0.0929099999999999,0.09958,0.10321,0.10526,0.08519,0.08341,0.0779,0.0879585999999999,0.0894655999999999,0.0873712999999999,False
2023-01-07 01:00:00,1,2023-01-07,1,5,0.08519,0.0929099999999999,0.09958,0.10321,0.08341,0.0779,0.07439,0.0827592,0.0809251999999999,0.0831602,False
2023-01-07 02:00:00,2,2023-01-07,1,5,0.08341,0.08519,0.0929099999999999,0.09958,0.0779,0.07439,0.07476,0.0829094999999999,0.085813,0.0882328,True
2023-01-07 03:00:00,3,2023-01-07,1,5,0.0779,0.08341,0.08519,0.0929099999999999,0.07439,0.07476,0.08005,0.0772416999999999,0.0796969999999999,0.0839481999999999,False
2023-01-07 04:00:00,4,2023-01-07,1,5,0.07439,0.0779,0.08341,0.08519,0.07476,0.08005,0.08865,0.0709641999999999,0.0724225999999999,0.0812054999999999,False
2023-01-07 05:00:00,5,2023-01-07,1,5,0.07476,0.07439,0.0779,0.08341,0.08005,0.08865,0.0935999999999999,0.0772625,0.0779529,0.0814064999999999,False
2023-01-07 06:00:00,6,2023-01-07,1,5,0.08005,0.07476,0.07439,0.0779,0.08865,0.0935999999999999,0.09412,0.0841074,0.0874470999999999,0.0875309,False
2023-01-07 07:00:00,7,2023-01-07,1,5,0.08865,0.08005,0.07476,0.07439,0.0935999999999999,0.09412,0.09112,0.0925962999999999,0.0941434999999999,0.0868456999999999,False
2023-01-07 08:00:00,8,2023-01-07,1,5,0.0935999999999999,0.08865,0.08005,0.07476,0.09412,0.09112,0.08793,0.0981860999999999,0.0965413999999999,0.0915539999999999,False
2023-01-07 09:00:00,9,2023-01-07,1,5,0.09412,0.0935999999999999,0.08865,0.08005,0.09112,0.08793,0.08832,0.0924924,0.0904454999999999,0.0925056999999999,False
2023-01-07 10:00:00,10,2023-01-07,1,5,0.09112,0.09412,0.0935999999999999,0.08865,0.08793,0.08832,0.08735,0.0882459999999999,0.0856119,0.0853052999999999,False
2023-01-07 11:00:00,11,2023-01-07,1,5,0.08793,0.09112,0.09412,0.0935999999999999,0.08832,0.08735,0.08719,0.0852863999999999,0.0836079999999999,0.0834642999999999,False
2023-01-07 12:00:00,12,2023-01-07,1,5,0.08832,0.08793,0.09112,0.09412,0.08735,0.08719,0.08682,0.0871419,0.0871299,0.084198,False
2023-01-07 13:00:00,13,2023-01-07,1,5,0.08735,0.08832,0.08793,0.09112,0.08719,0.08682,0.08752,0.0873891,0.0873259,0.0891258999999999,False
2023-01-07 14:00:00,14,2023-01-07,1,5,0.08719,0.08735,0.08832,0.08793,0.08682,0.08752,0.08818,0.087402,0.0883997999999999,0.0903483999999999,False
