time,hour,date,month,weekday,Price kWh,Price kWh t-1,Price kWh t-2,Price kWh t-3,Price kWh t+1,Price kWh t+2,Price kWh t+3
2022-01-02 14:00:00,14,2022-01-02,1,6,0.08536,0.08533,0.08597,0.09186,0.08934,0.0923799999999999,0.09681
2022-01-02 15:00:00,15,2022-01-02,1,6,0.08934,0.08536,0.08533,0.08597,0.0923799999999999,0.09681,0.10059
2022-01-02 16:00:00,16,2022-01-02,1,6,0.0923799999999999,0.08934,0.08536,0.08533,0.09681,0.10059,0.09506
2022-01-02 17:00:00,17,2022-01-02,1,6,0.09681,0.0923799999999999,0.08934,0.08536,0.10059,0.09506,0.08752
2022-01-02 18:00:00,18,2022-01-02,1,6,0.10059,0.09681,0.0923799999999999,0.08934,0.09506,0.08752,0.08455
2022-01-02 19:00:00,19,2022-01-02,1,6,0.09506,0.10059,0.09681,0.0923799999999999,0.08752,0.08455,0.08206
2022-01-02 20:00:00,20,2022-01-02,1,6,0.08752,0.09506,0.10059,0.09681,0.08455,0.08206,0.08311
2022-01-02 21:00:00,21,2022-01-02,1,6,0.08455,0.08752,0.09506,0.10059,0.08206,0.08311,0.08836
2022-01-02 22:00:00,22,2022-01-02,1,6,0.08206,0.08455,0.08752,0.09506,0.08311,0.08836,0.08675
2022-01-02 23:00:00,23,2022-01-02,1,6,0.08311,0.08206,0.08455,0.08752,0.08836,0.08675,0.08594
2022-01-03 00:00:00,0,2022-01-03,1,0,0.08836,0.08311,0.08206,0.08455,0.08675,0.08594,0.0849
2022-01-03 01:00:00,1,2022-01-03,1,0,0.08675,0.08836,0.08311,0.08206,0.08594,0.0849,0.08577
2022-01-03 02:00:00,2,2022-01-03,1,0,0.08594,0.08675,0.08836,0.08311,0.0849,0.08577,0.09067
2022-01-03 03:00:00,3,2022-01-03,1,0,0.0849,0.08594,0.08675,0.08836,0.08577,0.09067,0.09115
2022-01-03 04:00:00,4,2022-01-03,1,0,0.08577,0.0849,0.08594,0.08675,0.09067,0.09115,0.0919099999999999
2022-01-03 05:00:00,5,2022-01-03,1,0,0.09067,0.08577,0.0849,0.08594,0.09115,0.0919099999999999,0.09633
2022-01-03 06:00:00,6,2022-01-03,1,0,0.09115,0.09067,0.08577,0.0849,0.0919099999999999,0.09633,0.10107
2022-01-03 07:00:00,7,2022-01-03,1,0,0.0919099999999999,0.09115,0.09067,0.08577,0.09633,0.10107,0.09481
2022-01-03 08:00:00,8,2022-01-03,1,0,0.09633,0.0919099999999999,0.09115,0.09067,0.10107,0.09481,0.09484
2022-01-03 09:00:00,9,2022-01-03,1,0,0.10107,0.09633,0.0919099999999999,0.09115,0.09481,0.09484,0.09534
2022-01-03 10:00:00,10,2022-01-03,1,0,0.09481,0.10107,0.09633,0.0919099999999999,0.09484,0.09534,0.09756
2022-01-03 11:00:00,11,2022-01-03,1,0,0.09484,0.09481,0.10107,0.09633,0.09534,0.09756,0.10208
2022-01-03 12:00:00,12,2022-01-03,1,0,0.09534,0.09484,0.09481,0.10107,0.09756,0.10208,0.10434
2022-01-03 13:00:00,13,2022-01-03,1,0,0.09756,0.09534,0.09484,0.09481,0.10208,0.10434,0.1050799999999999
2022-01-03 14:00:00,14,2022-01-03,1,0,0.10208,0.09756,0.09534,0.09484,0.10434,0.1050799999999999,0.1100199999999999
2022-01-03 15:00:00,15,2022-01-03,1,0,0.10434,0.10208,0.09756,0.09534,0.1050799999999999,0.1100199999999999,0.11084
2022-01-03 16:00:00,16,2022-01-03,1,0,0.1050799999999999,0.10434,0.10208,0.09756,0.1100199999999999,0.11084,0.10928
2022-01-03 17:00:00,17,2022-01-03,1,0,0.1100199999999999,0.1050799999999999,0.10434,0.10208,0.11084,0.10928,0.10844
2022-01-03 18:00:00,18,2022-01-03,1,0,0.11084,0.1100199999999999,0.1050799999999999,0.10434,0.10928,0.10844,0.10615
2022-01-03 19:00:00,19,2022-01-03,1,0,0.10928,0.11084,0.1100199999999999,0.1050799999999999,0.10844,0.10615,0.09888
2022-01-03 20:00:00,20,2022-01-03,1,0,0.10844,0.10928,0.11084,0.1100199999999999,0.10615,0.09888,0.08575
2022-01-03 21:00:00,21,2022-01-03,1,0,0.10615,0.10844,0.10928,0.11084,0.09888,0.08575,0.0993199999999999
2022-01-03 22:00:00,22,2022-01-03,1,0,0.09888,0.10615,0.10844,0.10928,0.08575,0.0993199999999999,0.0989599999999999
2022-01-03 23:00:00,23,2022-01-03,1,0,0.08575,0.09888,0.10615,0.10844,0.0993199999999999,0.0989599999999999,0.09616
2022-01-04 00:00:00,0,2022-01-04,1,1,0.0993199999999999,0.08575,0.09888,0.10615,0.0989599999999999,0.09616,0.08743
2022-01-04 01:00:00,1,2022-01-04,1,1,0.0989599999999999,0.0993199999999999,0.08575,0.09888,0.09616,0.08743,0.08638
2022-01-04 02:00:00,2,2022-01-04,1,1,0.09616,0.0989599999999999,0.0993199999999999,0.08575,0.08743,0.08638,0.10003
2022-01-04 03:00:00,3,2022-01-04,1,1,0.08743,0.09616,0.0989599999999999,0.0993199999999999,0.08638,0.10003,0.1080199999999999
2022-01-04 04:00:00,4,2022-01-04,1,1,0.08638,0.08743,0.09616,0.0989599999999999,0.10003,0.1080199999999999,0.1179
2022-01-04 05:00:00,5,2022-01-04,1,1,0.10003,0.08638,0.08743,0.09616,0.1080199999999999,0.1179,0.12735
2022-01-04 06:00:00,6,2022-01-04,1,1,0.1080199999999999,0.10003,0.08638,0.08743,0.1179,0.12735,0.12593
2022-01-04 07:00:00,7,2022-01-04,1,1,0.1179,0.1080199999999999,0.10003,0.08638,0.12735,0.12593,0.12637
2022-01-04 08:00:00,8,2022-01-04,1,1,0.12735,0.1179,0.1080199999999999,0.10003,0.12593,0.12637,0.12459
2022-01-04 09:00:00,9,2022-01-04,1,1,0.12593,0.12735,0.1179,0.1080199999999999,0.12637,0.12459,0.12181
2022-01-04 10:00:00,10,2022-01-04,1,1,0.12637,0.12593,0.12735,0.1179,0.12459,0.12181,0.11864
2022-01-04 11:00:00,11,2022-01-04,1,1,0.12459,0.12637,0.12593,0.12735,0.12181,0.11864,0.11822
2022-01-04 12:00:00,12,2022-01-04,1,1,0.12181,0.12459,0.12637,0.12593,0.11864,0.11822,0.1209099999999999
2022-01-04 13:00:00,13,2022-01-04,1,1,0.11864,0.12181,0.12459,0.12637,0.11822,0.1209099999999999,0.12342
2022-01-04 14:00:00,14,2022-01-04,1,1,0.11822,0.11864,0.12181,0.12459,0.1209099999999999,0.12342,0.12763
2022-01-04 15:00:00,15,2022-01-04,1,1,0.1209099999999999,0.11822,0.11864,0.12181,0.12342,0.12763,0.12596
2022-01-04 16:00:00,16,2022-01-04,1,1,0.12342,0.1209099999999999,0.11822,0.11864,0.12763,0.12596,0.11883
2022-01-04 17:00:00,17,2022-01-04,1,1,0.12763,0.12342,0.1209099999999999,0.11822,0.12596,0.11883,0.1135
2022-01-04 18:00:00,18,2022-01-04,1,1,0.12596,0.12763,0.12342,0.1209099999999999,0.11883,0.1135,0.11004
2022-01-04 19:00:00,19,2022-01-04,1,1,0.11883,0.12596,0.12763,0.12342,0.1135,0.11004,0.10664
2022-01-04 20:00:00,20,2022-01-04,1,1,0.1135,0.11883,0.12596,0.12763,0.11004,0.10664,0.09148
2022-01-04 21:00:00,21,2022-01-04,1,1,0.11004,0.1135,0.11883,0.12596,0.10664,0.09148,0.10468
2022-01-04 22:00:00,22,2022-01-04,1,1,0.10664,0.11004,0.1135,0.11883,0.09148,0.10468,0.0979599999999999
2022-01-04 23:00:00,23,2022-01-04,1,1,0.09148,0.10664,0.11004,0.1135,0.10468,0.0979599999999999,0.0904399999999999
2022-01-05 00:00:00,0,2022-01-05,1,2,0.10468,0.09148,0.10664,0.11004,0.0979599999999999,0.0904399999999999,0.08487
2022-01-05 01:00:00,1,2022-01-05,1,2,0.0979599999999999,0.10468,0.09148,0.10664,0.0904399999999999,0.08487,0.08653
2022-01-05 02:00:00,2,2022-01-05,1,2,0.0904399999999999,0.0979599999999999,0.10468,0.09148,0.08487,0.08653,0.09728
2022-01-05 03:00:00,3,2022-01-05,1,2,0.08487,0.0904399999999999,0.0979599999999999,0.10468,0.08653,0.09728,0.11337
2022-01-05 04:00:00,4,2022-01-05,1,2,0.08653,0.08487,0.0904399999999999,0.0979599999999999,0.09728,0.11337,0.11651
2022-01-05 05:00:00,5,2022-01-05,1,2,0.09728,0.08653,0.08487,0.0904399999999999,0.11337,0.11651,0.11509
2022-01-05 06:00:00,6,2022-01-05,1,2,0.11337,0.09728,0.08653,0.08487,0.11651,0.11509,0.1127
2022-01-05 07:00:00,7,2022-01-05,1,2,0.11651,0.11337,0.09728,0.08653,0.11509,0.1127,0.11028
2022-01-05 08:00:00,8,2022-01-05,1,2,0.11509,0.11651,0.11337,0.09728,0.1127,0.11028,0.1087699999999999
2022-01-05 09:00:00,9,2022-01-05,1,2,0.1127,0.11509,0.11651,0.11337,0.11028,0.1087699999999999,0.10733
2022-01-05 10:00:00,10,2022-01-05,1,2,0.11028,0.1127,0.11509,0.11651,0.1087699999999999,0.10733,0.10681
2022-01-05 11:00:00,11,2022-01-05,1,2,0.1087699999999999,0.11028,0.1127,0.11509,0.10733,0.10681,0.10658
2022-01-05 12:00:00,12,2022-01-05,1,2,0.10733,0.1087699999999999,0.11028,0.1127,0.10681,0.10658,0.10694
2022-01-05 13:00:00,13,2022-01-05,1,2,0.10681,0.10733,0.1087699999999999,0.11028,0.10658,0.10694,0.1105999999999999
2022-01-05 14:00:00,14,2022-01-05,1,2,0.10658,0.10681,0.10733,0.1087699999999999,0.10694,0.1105999999999999,0.11464
2022-01-05 15:00:00,15,2022-01-05,1,2,0.10694,0.10658,0.10681,0.10733,0.1105999999999999,0.11464,0.11131
2022-01-05 16:00:00,16,2022-01-05,1,2,0.1105999999999999,0.10694,0.10658,0.10681,0.11464,0.11131,0.10873
2022-01-05 17:00:00,17,2022-01-05,1,2,0.11464,0.1105999999999999,0.10694,0.10658,0.11131,0.10873,0.1072999999999999
2022-01-05 18:00:00,18,2022-01-05,1,2,0.11131,0.11464,0.1105999999999999,0.10694,0.10873,0.1072999999999999,0.1075199999999999
2022-01-05 19:00:00,19,2022-01-05,1,2,0.10873,0.11131,0.11464,0.1105999999999999,0.1072999999999999,0.1075199999999999,0.1054
2022-01-05 20:00:00,20,2022-01-05,1,2,0.1072999999999999,0.10873,0.11131,0.11464,0.1075199999999999,0.1054,0.10432
2022-01-05 21:00:00,21,2022-01-05,1,2,0.1075199999999999,0.1072999999999999,0.10873,0.11131,0.1054,0.10432,0.10088
2022-01-05 22:00:00,22,2022-01-05,1,2,0.1054,0.1075199999999999,0.1072999999999999,0.10873,0.10432,0.10088,0.09971
2022-01-05 23:00:00,23,2022-01-05,1,2,0.10432,0.1054,0.1075199999999999,0.1072999999999999,0.10088,0.09971,0.09942
2022-01-06 00:00:00,0,2022-01-06,1,3,0.10088,0.10432,0.1054,0.1075199999999999,0.09971,0.09942,0.10216
2022-01-06 01:00:00,1,2022-01-06,1,3,0.09971,0.10088,0.10432,0.1054,0.09942,0.10216,0.10922
2022-01-06 02:00:00,2,2022-01-06,1,3,0.09942,0.09971,0.10088,0.10432,0.10216,0.10922,0.1142
2022-01-06 03:00:00,3,2022-01-06,1,3,0.10216,0.09942,0.09971,0.10088,0.10922,0.1142,0.11879
2022-01-06 04:00:00,4,2022-01-06,1,3,0.10922,0.10216,0.09942,0.09971,0.1142,0.11879,0.12156
2022-01-06 05:00:00,5,2022-01-06,1,3,0.1142,0.10922,0.10216,0.09942,0.11879,0.12156,0.14007
2022-01-06 06:00:00,6,2022-01-06,1,3,0.11879,0.1142,0.10922,0.10216,0.12156,0.14007,0.1525399999999999
2022-01-06 07:00:00,7,2022-01-06,1,3,0.12156,0.11879,0.1142,0.10922,0.14007,0.1525399999999999,0.15405
2022-01-06 08:00:00,8,2022-01-06,1,3,0.14007,0.12156,0.11879,0.1142,0.1525399999999999,0.15405,0.1628899999999999
2022-01-06 09:00:00,9,2022-01-06,1,3,0.1525399999999999,0.14007,0.12156,0.11879,0.15405,0.1628899999999999,0.15958
2022-01-06 10:00:00,10,2022-01-06,1,3,0.15405,0.1525399999999999,0.14007,0.12156,0.1628899999999999,0.15958,0.14973
2022-01-06 11:00:00,11,2022-01-06,1,3,0.1628899999999999,0.15405,0.1525399999999999,0.14007,0.15958,0.14973,0.15339
2022-01-06 12:00:00,12,2022-01-06,1,3,0.15958,0.1628899999999999,0.15405,0.1525399999999999,0.14973,0.15339,0.1616399999999999
2022-01-06 13:00:00,13,2022-01-06,1,3,0.14973,0.15958,0.1628899999999999,0.15405,0.15339,0.1616399999999999,0.17088
2022-01-06 14:00:00,14,2022-01-06,1,3,0.15339,0.14973,0.15958,0.1628899999999999,0.1616399999999999,0.17088,0.18593
2022-01-06 15:00:00,15,2022-01-06,1,3,0.1616399999999999,0.15339,0.14973,0.15958,0.17088,0.18593,0.1840099999999999
2022-01-06 16:00:00,16,2022-01-06,1,3,0.17088,0.1616399999999999,0.15339,0.14973,0.18593,0.1840099999999999,0.15547
2022-01-06 17:00:00,17,2022-01-06,1,3,0.18593,0.17088,0.1616399999999999,0.15339,0.1840099999999999,0.15547,0.1542899999999999
2022-01-06 18:00:00,18,2022-01-06,1,3,0.1840099999999999,0.18593,0.17088,0.1616399999999999,0.15547,0.1542899999999999,0.14696
2022-01-06 19:00:00,19,2022-01-06,1,3,0.15547,0.1840099999999999,0.18593,0.17088,0.1542899999999999,0.14696,0.1226
2022-01-06 20:00:00,20,2022-01-06,1,3,0.1542899999999999,0.15547,0.1840099999999999,0.18593,0.14696,0.1226,0.1113799999999999
2022-01-06 21:00:00,21,2022-01-06,1,3,0.14696,0.1542899999999999,0.15547,0.1840099999999999,0.1226,0.1113799999999999,0.10565
2022-01-06 22:00:00,22,2022-01-06,1,3,0.1226,0.14696,0.1542899999999999,0.15547,0.1113799999999999,0.10565,0.10225
2022-01-06 23:00:00,23,2022-01-06,1,3,0.1113799999999999,0.1226,0.14696,0.1542899999999999,0.10565,0.10225,0.0959599999999999
2022-01-07 00:00:00,0,2022-01-07,1,4,0.10565,0.1113799999999999,0.1226,0.14696,0.10225,0.0959599999999999,0.09461
2022-01-07 01:00:00,1,2022-01-07,1,4,0.10225,0.10565,0.1113799999999999,0.1226,0.0959599999999999,0.09461,0.09458
2022-01-07 02:00:00,2,2022-01-07,1,4,0.0959599999999999,0.10225,0.10565,0.1113799999999999,0.09461,0.09458,0.09844
2022-01-07 03:00:00,3,2022-01-07,1,4,0.09461,0.0959599999999999,0.10225,0.10565,0.09458,0.09844,0.1077699999999999
2022-01-07 04:00:00,4,2022-01-07,1,4,0.09458,0.09461,0.0959599999999999,0.10225,0.09844,0.1077699999999999,0.12021
2022-01-07 05:00:00,5,2022-01-07,1,4,0.09844,0.09458,0.09461,0.0959599999999999,0.1077699999999999,0.12021,0.12273
2022-01-07 06:00:00,6,2022-01-07,1,4,0.1077699999999999,0.09844,0.09458,0.09461,0.12021,0.12273,0.12347
2022-01-07 07:00:00,7,2022-01-07,1,4,0.12021,0.1077699999999999,0.09844,0.09458,0.12273,0.12347,0.12307
2022-01-07 08:00:00,8,2022-01-07,1,4,0.12273,0.12021,0.1077699999999999,0.09844,0.12347,0.12307,0.12615
2022-01-07 09:00:00,9,2022-01-07,1,4,0.12347,0.12273,0.12021,0.1077699999999999,0.12307,0.12615,0.12682
2022-01-07 10:00:00,10,2022-01-07,1,4,0.12307,0.12347,0.12273,0.12021,0.12615,0.12682,0.12604
2022-01-07 11:00:00,11,2022-01-07,1,4,0.12615,0.12307,0.12347,0.12273,0.12682,0.12604,0.12698
2022-01-07 12:00:00,12,2022-01-07,1,4,0.12682,0.12615,0.12307,0.12347,0.12604,0.12698,0.13622
2022-01-07 13:00:00,13,2022-01-07,1,4,0.12604,0.12682,0.12615,0.12307,0.12698,0.13622,0.14637
2022-01-07 14:00:00,14,2022-01-07,1,4,0.12698,0.12604,0.12682,0.12615,0.13622,0.14637,0.16837
2022-01-07 15:00:00,15,2022-01-07,1,4,0.13622,0.12698,0.12604,0.12682,0.14637,0.16837,0.17016
2022-01-07 16:00:00,16,2022-01-07,1,4,0.14637,0.13622,0.12698,0.12604,0.16837,0.17016,0.13279
2022-01-07 17:00:00,17,2022-01-07,1,4,0.16837,0.14637,0.13622,0.12698,0.17016,0.13279,0.12334
2022-01-07 18:00:00,18,2022-01-07,1,4,0.17016,0.16837,0.14637,0.13622,0.13279,0.12334,0.1207999999999999
2022-01-07 19:00:00,19,2022-01-07,1,4,0.13279,0.17016,0.16837,0.14637,0.12334,0.1207999999999999,0.11879
2022-01-07 20:00:00,20,2022-01-07,1,4,0.12334,0.13279,0.17016,0.16837,0.1207999999999999,0.11879,0.11133
2022-01-07 21:00:00,21,2022-01-07,1,4,0.1207999999999999,0.12334,0.13279,0.17016,0.11879,0.11133,0.1118499999999999
2022-01-07 22:00:00,22,2022-01-07,1,4,0.11879,0.1207999999999999,0.12334,0.13279,0.11133,0.1118499999999999,0.10918
2022-01-07 23:00:00,23,2022-01-07,1,4,0.11133,0.11879,0.1207999999999999,0.12334,0.1118499999999999,0.10918,0.10772
2022-01-08 00:00:00,0,2022-01-08,1,5,0.1118499999999999,0.11133,0.11879,0.1207999999999999,0.10918,0.10772,0.10842
2022-01-08 01:00:00,1,2022-01-08,1,5,0.10918,0.1118499999999999,0.11133,0.11879,0.10772,0.10842,0.1092099999999999
2022-01-08 02:00:00,2,2022-01-08,1,5,0.10772,0.10918,0.1118499999999999,0.11133,0.10842,0.1092099999999999,0.10961
2022-01-08 03:00:00,3,2022-01-08,1,5,0.10842,0.10772,0.10918,0.1118499999999999,0.1092099999999999,0.10961,0.10986
2022-01-08 04:00:00,4,2022-01-08,1,5,0.1092099999999999,0.10842,0.10772,0.10918,0.10961,0.10986,0.1107399999999999
2022-01-08 05:00:00,5,2022-01-08,1,5,0.10961,0.1092099999999999,0.10842,0.10772,0.10986,0.1107399999999999,0.11323
2022-01-08 06:00:00,6,2022-01-08,1,5,0.10986,0.10961,0.1092099999999999,0.10842,0.1107399999999999,0.11323,0.11629
2022-01-08 07:00:00,7,2022-01-08,1,5,0.1107399999999999,0.10986,0.10961,0.1092099999999999,0.11323,0.11629,0.11968
2022-01-08 08:00:00,8,2022-01-08,1,5,0.11323,0.1107399999999999,0.10986,0.10961,0.11629,0.11968,0.11937
2022-01-08 09:00:00,9,2022-01-08,1,5,0.11629,0.11323,0.1107399999999999,0.10986,0.11968,0.11937,0.11905
2022-01-08 10:00:00,10,2022-01-08,1,5,0.11968,0.11629,0.11323,0.1107399999999999,0.11937,0.11905,0.11749
2022-01-08 11:00:00,11,2022-01-08,1,5,0.11937,0.11968,0.11629,0.11323,0.11905,0.11749,0.11768
2022-01-08 12:00:00,12,2022-01-08,1,5,0.11905,0.11937,0.11968,0.11629,0.11749,0.11768,0.11962
2022-01-08 13:00:00,13,2022-01-08,1,5,0.11749,0.11905,0.11937,0.11968,0.11768,0.11962,0.12158
2022-01-08 14:00:00,14,2022-01-08,1,5,0.11768,0.11749,0.11905,0.11937,0.11962,0.12158,0.11855
2022-01-08 15:00:00,15,2022-01-08,1,5,0.11962,0.11768,0.11749,0.11905,0.12158,0.11855,0.11615
2022-01-08 16:00:00,16,2022-01-08,1,5,0.12158,0.11962,0.11768,0.11749,0.11855,0.11615,0.11014
2022-01-08 17:00:00,17,2022-01-08,1,5,0.11855,0.12158,0.11962,0.11768,0.11615,0.11014,0.10218
2022-01-08 18:00:00,18,2022-01-08,1,5,0.11615,0.11855,0.12158,0.11962,0.11014,0.10218,0.10106
2022-01-08 19:00:00,19,2022-01-08,1,5,0.11014,0.11615,0.11855,0.12158,0.10218,0.10106,0.09849
2022-01-08 20:00:00,20,2022-01-08,1,5,0.10218,0.11014,0.11615,0.11855,0.10106,0.09849,0.09698
2022-01-08 21:00:00,21,2022-01-08,1,5,0.10106,0.10218,0.11014,0.11615,0.09849,0.09698,0.09667
2022-01-08 22:00:00,22,2022-01-08,1,5,0.09849,0.10106,0.10218,0.11014,0.09698,0.09667,0.08899
2022-01-08 23:00:00,23,2022-01-08,1,5,0.09698,0.09849,0.10106,0.10218,0.09667,0.08899,0.08667
2022-01-09 00:00:00,0,2022-01-09,1,6,0.09667,0.09698,0.09849,0.10106,0.08899,0.08667,0.08442
2022-01-09 01:00:00,1,2022-01-09,1,6,0.08899,0.09667,0.09698,0.09849,0.08667,0.08442,0.08004
2022-01-09 02:00:00,2,2022-01-09,1,6,0.08667,0.08899,0.09667,0.09698,0.08442,0.08004,0.07787
2022-01-09 03:00:00,3,2022-01-09,1,6,0.08442,0.08667,0.08899,0.09667,0.08004,0.07787,0.07851
2022-01-09 04:00:00,4,2022-01-09,1,6,0.08004,0.08442,0.08667,0.08899,0.07787,0.07851,0.07914
2022-01-09 05:00:00,5,2022-01-09,1,6,0.07787,0.08004,0.08442,0.08667,0.07851,0.07914,0.0866099999999999
2022-01-09 06:00:00,6,2022-01-09,1,6,0.07851,0.07787,0.08004,0.08442,0.07914,0.0866099999999999,0.09845
2022-01-09 07:00:00,7,2022-01-09,1,6,0.07914,0.07851,0.07787,0.08004,0.0866099999999999,0.09845,0.10375
2022-01-09 08:00:00,8,2022-01-09,1,6,0.0866099999999999,0.07914,0.07851,0.07787,0.09845,0.10375,0.1107099999999999
2022-01-09 09:00:00,9,2022-01-09,1,6,0.09845,0.0866099999999999,0.07914,0.07851,0.10375,0.1107099999999999,0.1135
2022-01-09 10:00:00,10,2022-01-09,1,6,0.10375,0.09845,0.0866099999999999,0.07914,0.1107099999999999,0.1135,0.1145699999999999
2022-01-09 11:00:00,11,2022-01-09,1,6,0.1107099999999999,0.10375,0.09845,0.0866099999999999,0.1135,0.1145699999999999,0.11477
2022-01-09 12:00:00,12,2022-01-09,1,6,0.1135,0.1107099999999999,0.10375,0.09845,0.1145699999999999,0.11477,0.1175
2022-01-09 13:00:00,13,2022-01-09,1,6,0.1145699999999999,0.1135,0.1107099999999999,0.10375,0.11477,0.1175,0.13573
2022-01-09 14:00:00,14,2022-01-09,1,6,0.11477,0.1145699999999999,0.1135,0.1107099999999999,0.1175,0.13573,0.15893
2022-01-09 15:00:00,15,2022-01-09,1,6,0.1175,0.11477,0.1145699999999999,0.1135,0.13573,0.15893,0.17183
2022-01-09 16:00:00,16,2022-01-09,1,6,0.13573,0.1175,0.11477,0.1145699999999999,0.15893,0.17183,0.14824
2022-01-09 17:00:00,17,2022-01-09,1,6,0.15893,0.13573,0.1175,0.11477,0.17183,0.14824,0.11778
2022-01-09 18:00:00,18,2022-01-09,1,6,0.17183,0.15893,0.13573,0.1175,0.14824,0.11778,0.11479
2022-01-09 19:00:00,19,2022-01-09,1,6,0.14824,0.17183,0.15893,0.13573,0.11778,0.11479,0.1138499999999999
2022-01-09 20:00:00,20,2022-01-09,1,6,0.11778,0.14824,0.17183,0.15893,0.11479,0.1138499999999999,0.11017
2022-01-09 21:00:00,21,2022-01-09,1,6,0.11479,0.11778,0.14824,0.17183,0.1138499999999999,0.11017,0.10833
2022-01-09 22:00:00,22,2022-01-09,1,6,0.1138499999999999,0.11479,0.11778,0.14824,0.11017,0.10833,0.1033
2022-01-09 23:00:00,23,2022-01-09,1,6,0.11017,0.1138499999999999,0.11479,0.11778,0.10833,0.1033,0.10211
2022-01-10 00:00:00,0,2022-01-10,1,0,0.10833,0.11017,0.1138499999999999,0.11479,0.1033,0.10211,0.10389
2022-01-10 01:00:00,1,2022-01-10,1,0,0.1033,0.10833,0.11017,0.1138499999999999,0.10211,0.10389,0.10764
2022-01-10 02:00:00,2,2022-01-10,1,0,0.10211,0.1033,0.10833,0.11017,0.10389,0.10764,0.11554
2022-01-10 03:00:00,3,2022-01-10,1,0,0.10389,0.10211,0.1033,0.10833,0.10764,0.11554,0.12791
